date,action,stock,shares,price,value,pnl_pct,reason
2024-04-23,SELL,SZ300960,1669400,11.528571428571427,19245797.142857138,-4.156769596199528,rebalance
2024-04-23,SELL,SH603183,5479200,3.685,20190852.0,0.5457025920873049,rebalance
2024-04-23,SELL,SZ301505,922900,21.77401125689355,20095234.98898706,0.07060328045198627,rebalance
2024-04-23,BUY,BJ920006,1429500,14.359000000000002,20552874.547650002,0.0,signal
2024-04-23,BUY,SZ300845,2388500,8.593956043956045,20553348.674203295,0.0,signal
2024-04-23,BUY,SZ300527,2795800,7.3421132,20553765.288669925,0.0,signal
2024-04-23,BUY,SZ300581,2320200,8.847,20553494.252219997,0.0,signal
2024-04-23,BUY,SH603657,1178000,17.424999999999997,20553334.644999992,0.0,signal
2024-04-23,BUY,SH600519,13300,1540.5877699999999,20516454.103543296,0.0,signal
2024-04-23,BUY,SZ002278,4172200,4.920000000000001,20553909.391200002,0.0,signal
2024-04-23,BUY,SZ300994,1141800,10.674999999999999,12204560.329499997,0.0,signal
2024-04-24,SELL,BJ920006,1429500,13.729000000000001,19625605.5,-4.387492165192564,rebalance
2024-04-24,SELL,SZ300527,2795800,7.1721132,20051794.08456,-2.3154096834137605,rebalance
2024-04-24,SELL,SZ300581,2320200,8.757,20317991.4,-1.0172939979654072,rebalance
2024-04-24,SELL,SH600519,13300,1559.1877699999998,20737197.341,1.2073314070252472,rebalance
2024-04-24,SELL,SZ002278,4172200,4.210000000000001,17564962.000000004,-14.430894308943088,rebalance
2024-04-24,SELL,SZ300994,1141800,10.434999999999999,11914682.999999998,-2.2482435597189765,rebalance
2024-04-24,BUY,SZ300711,959300,20.88,20056223.239199996,0.0,signal
2024-04-24,BUY,SH603017,2063000,9.71,20057771.248999998,0.0,signal
2024-04-24,BUY,SZ300905,770400,26.0,20056439.519999996,0.0,signal
2024-04-24,BUY,BJ920564,3222200,6.216666666666666,20057384.079666663,0.0,signal
2024-04-24,BUY,SH688175,1702800,11.763736263736266,20057330.78703297,0.0,signal
2024-04-24,BUY,SZ300099,2000200,4.896000000000001,9805710.07296,0.0,signal
2024-04-25,SELL,SZ300641,2252700,11.819999999999999,26626913.999999996,27.508090614886747,hold_end
2024-04-25,SELL,SZ300845,2388500,8.544505494505495,20408551.373626374,-0.575410779361929,rebalance
2024-04-25,SELL,SH603657,1178000,17.244999999999997,20314609.999999996,-1.0329985652797635,rebalance
2024-04-25,SELL,SZ300905,770400,27.279999999999998,21016512.0,4.923076923076919,rebalance
2024-04-25,SELL,BJ920564,3222200,6.063888888888889,19539062.77777778,-2.457551385165313,rebalance
2024-04-25,SELL,SH688175,1702800,11.884615384615385,20237123.076923076,1.0275572162540714,rebalance
2024-04-25,SELL,SZ300099,2000200,4.766000000000001,9532953.200000001,-2.6552287581699363,rebalance
2024-04-25,BUY,SH600866,5190600,4.03,20945311.5534,0.0,signal
2024-04-25,BUY,SZ300641,1731600,12.079999999999998,20944921.046399992,0.0,signal
2024-04-25,BUY,SH688511,1442000,14.505917159763312,20944725.336686388,0.0,signal
2024-04-25,BUY,SZ300484,1112000,18.81,20943911.735999998,0.0,signal
2024-04-25,BUY,SZ002296,2293600,9.120000000000001,20944824.9216,0.0,signal
2024-04-25,BUY,SZ300180,5794500,3.6100000000000003,20945338.588499997,0.0,signal
2024-04-25,BUY,SH603488,1443600,8.170000000000002,11809544.4756,0.0,signal
2024-04-26,SELL,SZ300719,1016700,20.96,21310032.0,6.126582278481019,rebalance
2024-04-26,SELL,SH600866,5190600,3.9000000000000004,20243340.0,-3.2258064516129004,rebalance
2024-04-26,SELL,SH688511,1442000,13.813609467455619,19919224.852071002,-4.772588211299212,rebalance
2024-04-26,SELL,SZ300484,1112000,16.27,18092240.0,-13.503455608718761,rebalance
2024-04-26,SELL,SZ002296,2293600,8.96,20550656.000000004,-1.7543859649122862,rebalance
2024-04-26,SELL,SZ300180,5794500,3.6100000000000003,20918145.0,0.0,rebalance
2024-04-26,SELL,SH603488,1443600,8.180000000000001,11808648.000000002,0.1223990208078396,rebalance
2024-04-26,BUY,SH600165,17640400,1.1458699472759226,20239881.90340949,0.0,signal
2024-04-26,BUY,SZ300644,905200,22.33,20239393.050799996,0.0,signal
2024-04-26,BUY,SZ300891,2255900,8.96,20239140.7232,0.0,signal
2024-04-26,BUY,SZ301395,2182400,9.261904761904763,20239458.087619048,0.0,signal
2024-04-26,BUY,SZ300905,774400,26.099999999999998,20238115.391999997,0.0,signal
2024-04-26,BUY,SZ300920,1744800,11.584615384615386,20239113.61107692,0.0,signal
2024-04-26,BUY,SZ300843,481300,23.3217152,11239333.689743487,0.0,signal
2024-04-29,SELL,SZ300711,959300,20.58,19742394.0,-1.4367816091954033,rebalance
2024-04-29,SELL,SZ300644,905200,18.89,17099228.0,-15.405284370801608,rebalance
2024-04-29,SELL,SZ300891,2255900,9.83,22175497.0,9.70982142857142,rebalance
2024-04-29,SELL,SZ301395,2182400,9.357142857142858,20421028.57142857,1.0282776349614275,rebalance
2024-04-29,SELL,SZ300905,774400,29.009999999999998,22465344.0,11.149425287356319,rebalance
2024-04-29,SELL,SZ300920,1744800,12.161538461538463,21219452.307692308,4.980079681274896,rebalance
2024-04-29,SELL,SZ300843,481300,24.151715199999998,11624220.525759999,3.558914912055866,rebalance
2024-04-29,BUY,BJ920699,1347400,14.15214285714286,19093386.462185714,0.0,signal
2024-04-29,BUY,BJ920592,1424600,13.384615384615385,19092511.116923075,0.0,signal
2024-04-29,BUY,SZ300419,2278200,8.37,19093323.094199996,0.0,signal
2024-04-29,BUY,SH688201,1573700,12.11689189189189,19093141.62887162,0.0,signal
2024-04-29,BUY,SH688027,88200,216.12852,19087316.7601032,0.0,signal
2024-04-29,BUY,SZ300520,910600,20.94,19092752.353199996,0.0,signal
2024-04-29,BUY,BJ920799,1875000,10.169999999999996,19093539.37499999,0.0,signal
2024-04-29,BUY,SZ300397,85200,11.91,1016051.1515999999,0.0,signal
2024-04-30,SELL,SH600165,17640400,1.2021089630931459,21205682.95254833,4.907975460122693,rebalance
2024-04-30,SELL,BJ920699,1347400,11.959285714285716,16113941.571428575,-15.494877100893357,rebalance
2024-04-30,SELL,BJ920592,1424600,13.553846153846154,19308809.230769232,1.2643678160919603,rebalance
2024-04-30,SELL,SH688201,1573700,12.610135135135135,19844569.662162162,4.070707633970905,rebalance
2024-04-30,SELL,SH688027,88200,212.47634825,18740413.91565,-1.6898148148148162,rebalance
2024-04-30,SELL,SZ300520,910600,21.98,20014988.0,4.966571155682908,rebalance
2024-04-30,SELL,BJ920799,1875000,9.949999999999996,18656249.999999993,-2.163225172074734,rebalance
2024-04-30,SELL,SZ300397,85200,11.15,949980.0,-6.381192275398828,rebalance
2024-04-30,BUY,SZ300917,740000,28.29,20961814.979999997,0.0,signal
2024-04-30,BUY,SH688089,1215100,17.22906,20962246.3460478,0.0,signal
2024-04-30,BUY,SH600266,5437800,3.85,20962746.188999996,0.0,signal
2024-04-30,BUY,SZ300180,5032500,4.16,20962415.759999998,0.0,signal
2024-04-30,BUY,BJ920163,1330000,15.74,20961414.459999997,0.0,signal
2024-04-30,BUY,SZ300947,1468100,14.26,20962321.637799997,0.0,signal
2024-04-30,BUY,BJ920523,886100,9.938461538461537,8817919.181230767,0.0,signal
2024-05-06,SELL,SH603017,2063000,11.280000000000001,23270640.000000004,16.168898043254387,hold_end
2024-05-06,SELL,SZ300419,2278200,7.91,18020562.0,-5.495818399044195,rebalance
2024-05-06,SELL,SZ300917,740000,27.13,20076200.0,-4.1003888299752544,rebalance
2024-05-06,SELL,SH600266,5437800,3.7600000000000002,20446128.0,-2.3376623376623384,rebalance
2024-05-06,SELL,SZ300180,5032500,4.12,20733900.0,-0.9615384615384581,rebalance
2024-05-06,SELL,BJ920163,1330000,14.930000000000001,19856900.000000004,-5.146124523506979,rebalance
2024-05-06,SELL,SZ300947,1468100,13.0,19085300.0,-8.835904628330994,rebalance
2024-05-06,SELL,BJ920523,886100,10.799999999999999,9569879.999999998,8.66873065015481,rebalance
2024-05-06,BUY,BJ920230,2297600,9.311538461538461,21422003.217230763,0.0,signal
2024-05-06,BUY,SZ300381,2764100,7.740000000000001,21421946.3742,0.0,signal
2024-05-06,BUY,SZ300177,3060700,6.99,21422105.5809,0.0,signal
2024-05-06,BUY,BJ920149,3613900,5.92,21422100.574399997,0.0,signal
2024-05-06,BUY,SH603232,1346400,15.889999999999999,21422108.584799998,0.0,signal
2024-05-06,BUY,SZ300220,3065100,6.98,21422210.717399996,0.0,signal
2024-05-06,BUY,SH600727,2864000,7.470000000000001,21421892.303999998,0.0,signal
2024-05-06,BUY,SZ300497,78400,12.45,977348.9039999999,0.0,signal
2024-05-07,SELL,SH688089,1215100,19.43906,23620401.806,12.82716526612595,rebalance
2024-05-07,SELL,BJ920149,3613900,6.0600000000000005,21900234.0,2.3648648648648685,rebalance
2024-05-07,SELL,SH603232,1346400,14.009999999999998,18863063.999999996,-11.8313404657017,rebalance
2024-05-07,SELL,SZ300220,3065100,7.49,22957599.0,7.306590257879653,rebalance
2024-05-07,SELL,SH600727,2864000,8.699999999999998,24916799.999999993,16.46586345381522,rebalance
2024-05-07,SELL,SZ300497,78400,11.6,909440.0,-6.827309236947787,rebalance
2024-05-07,BUY,BJ920175,1889000,9.47,17912085.479,0.0,signal
2024-05-07,BUY,SZ300925,1581000,11.315,17912270.719499998,0.0,signal
2024-05-07,BUY,SZ300829,759600,23.549999999999997,17911835.153999995,0.0,signal
2024-05-07,BUY,BJ920304,2537500,7.049999999999999,17912631.187499993,0.0,signal
2024-05-07,BUY,SZ300905,486500,36.77,17911860.186499998,0.0,signal
2024-05-07,BUY,BJ920471,1636700,10.930000000000001,17912386.870300002,0.0,signal
2024-05-08,SELL,BJ920230,2297600,10.234615384615385,23515052.307692308,9.913258983890948,rebalance
2024-05-08,SELL,SZ300381,2764100,8.489999999999998,23467208.999999996,9.689922480620128,rebalance
2024-05-08,SELL,SZ300177,3060700,7.78,23812246.0,11.301859799713876,rebalance
2024-05-08,SELL,BJ920175,1889000,9.21,17397690.0,-2.745512143611406,rebalance
2024-05-08,SELL,SZ300925,1581000,11.525,18221025.0,1.855943437914287,rebalance
2024-05-08,SELL,BJ920304,2537500,7.109999999999999,18041625.0,0.8510638297872353,rebalance
2024-05-08,SELL,BJ920471,1636700,13.430000000000001,21980881.000000004,22.87282708142726,rebalance
2024-05-08,BUY,SZ002305,8606500,2.16,18614207.051999997,0.0,signal
2024-05-08,BUY,SZ300175,2119700,8.77,18613935.699699998,0.0,signal
2024-05-08,BUY,SZ301005,810000,22.950549450549453,18614111.98351648,0.0,signal
2024-05-08,BUY,SZ000559,108300,171.50889451,18598560.012691062,0.0,signal
2024-05-08,BUY,SZ301036,794400,23.4,18613125.648,0.0,signal
2024-05-08,BUY,SZ300758,1302200,14.275,18613070.5765,0.0,signal
2024-05-08,BUY,SZ300159,9155800,2.0304137286551693,18614229.097442865,0.0,signal
2024-05-08,BUY,SZ300836,944000,19.69103448275862,18612501.38924138,0.0,signal
2024-05-09,SELL,SZ300829,759600,18.919999999999998,14371631.999999998,-19.66029723991507,rebalance
2024-05-09,SELL,SZ300905,486500,39.28,19109720.0,6.826217024748438,rebalance
2024-05-09,SELL,SZ002305,8606500,2.08,17901520.0,-3.703703703703709,rebalance
2024-05-09,SELL,SZ301005,810000,20.357142857142858,16489285.714285715,-11.299976059372764,rebalance
2024-05-09,SELL,SZ000559,108300,166.2743322,18007510.17726,-3.052064631956908,rebalance
2024-05-09,SELL,SZ301036,794400,23.25,18469800.0,-0.6410256410256387,rebalance
2024-05-09,SELL,SZ300159,9155800,1.953954634270665,17890017.840455357,-3.765690376569042,rebalance
2024-05-09,SELL,SZ300836,944000,20.256551724137932,19122184.827586208,2.8719529279910283,rebalance
2024-05-09,BUY,BJ920123,1683400,10.876923076923077,18334015.583692305,0.0,signal
2024-05-09,BUY,BJ920230,1971300,9.288461538461538,18334147.67826923,0.0,signal
2024-05-09,BUY,SZ301047,241400,75.83,18329158.970599998,0.0,signal
2024-05-09,BUY,SZ300966,836900,21.879,18334338.79563,0.0,signal
2024-05-09,BUY,SZ000952,2508300,7.3,18334393.766999997,0.0,signal
2024-05-09,BUY,SH600866,2883600,6.3500000000000005,18334664.117999997,0.0,signal
2024-05-09,BUY,BJ920471,1455500,12.580000000000002,18333993.247,0.0,signal
2024-05-09,BUY,BJ920344,832700,18.725,15612577.49975,0.0,signal
2024-05-10,SELL,SZ300175,2119700,8.65,18335405.0,-1.36830102622576,rebalance
2024-05-10,SELL,SZ300758,1302200,15.475,20151545.0,8.406304728546399,rebalance
2024-05-10,SELL,BJ920123,1683400,10.915384615384616,18374958.461538464,0.35360678925036026,rebalance
2024-05-10,SELL,BJ920230,1971300,8.85,17446005.0,-4.720496894409942,rebalance
2024-05-10,SELL,SZ301047,241400,71.5,17260100.0,-5.710141105103517,rebalance
2024-05-10,SELL,SZ300966,836900,20.239,16938019.1,-7.49577220165456,rebalance
2024-05-10,SELL,SZ000952,2508300,6.5,16303950.0,-10.95890410958904,rebalance
2024-05-10,SELL,BJ920471,1455500,11.07,16112385.0,-12.003179650238483,rebalance
2024-05-10,SELL,BJ920344,832700,18.375,15300862.5,-1.8691588785046842,rebalance
2024-05-10,BUY,SH603739,835300,21.089999999999996,17639378.420099992,0.0,signal
2024-05-10,BUY,SZ300813,666300,26.439999999999994,17639874.063599993,0.0,signal
2024-05-10,BUY,SZ300272,2270200,7.759999999999999,17639653.777599994,0.0,signal
2024-05-10,BUY,SZ300238,1312700,13.42,17639335.364199996,0.0,signal
2024-05-10,BUY,SZ002455,1312700,13.42,17639335.364199996,0.0,signal
2024-05-10,BUY,SZ300775,541700,32.517999999999994,17637900.100779995,0.0,signal
2024-05-10,BUY,SZ301357,589200,29.897142857142864,17638296.58697143,0.0,signal
2024-05-10,BUY,SZ300147,3724500,4.73,17639786.950499997,0.0,signal
2024-05-10,BUY,SZ300132,2932100,5.08,14914431.588399997,0.0,signal
2024-05-13,SELL,SZ300813,666300,27.169999999999995,18103370.999999996,2.760968229954619,rebalance
2024-05-13,SELL,SZ300272,2270200,6.3100000000000005,14324962.000000002,-18.685567010309256,rebalance
2024-05-13,SELL,SZ300238,1312700,11.36,14912272.0,-15.350223546944864,rebalance
2024-05-13,SELL,SZ002455,1312700,12.34,16198718.0,-8.04769001490313,rebalance
2024-05-13,SELL,SZ300775,541700,31.608000000000004,17122053.6,-2.798450089181348,rebalance
2024-05-13,SELL,SZ301357,589200,26.082857142857147,15368019.428571431,-12.75802752293579,rebalance
2024-05-13,SELL,SZ300147,3724500,4.26,15866370.0,-9.936575052854135,rebalance
2024-05-13,SELL,SZ300132,2932100,4.32,12666672.0,-14.960629921259837,rebalance
2024-05-13,BUY,SH603823,1399500,11.499999999999998,16115172.524999997,0.0,signal
2024-05-13,BUY,SZ300040,2750900,5.8505954,16115325.609611614,0.0,signal
2024-05-13,BUY,SZ300215,3213800,5.008,16115633.523519998,0.0,signal
2024-05-13,BUY,SZ300175,1749400,9.2,16115402.823999995,0.0,signal
2024-05-13,BUY,SZ300766,1238000,13.0,16114922.199999997,0.0,signal
2024-05-13,BUY,SZ000504,1747500,9.21,16115397.817499999,0.0,signal
2024-05-13,BUY,SH600789,1759300,9.148,16114998.699319998,0.0,signal
2024-05-13,BUY,SH600682,1611200,7.204,11622174.010239998,0.0,signal
2024-05-14,SELL,SZ300641,1731600,21.48,37194768.0,77.81456953642387,hold_end
2024-05-14,SELL,SH603823,1399500,11.689999999999998,16360154.999999996,1.6521739130434643,rebalance
2024-05-14,SELL,SZ300175,1749400,10.5,18368700.0,14.130434782608713,rebalance
2024-05-14,SELL,SZ300766,1238000,12.35,15289300.0,-5.000000000000004,rebalance
2024-05-14,SELL,SZ000504,1747500,8.29,14486774.999999998,-9.989142236699255,rebalance
2024-05-14,BUY,SZ300901,2081300,9.53,19860574.2257,0.0,signal
2024-05-14,BUY,SZ301012,1009700,19.644285714285715,19860620.571585715,0.0,signal
2024-05-14,BUY,SZ300813,757900,26.169999999999995,19860027.515899993,0.0,signal
2024-05-14,BUY,SZ301016,2685800,7.385007849293565,19860439.131938778,0.0,signal
2024-05-14,BUY,SZ300412,611500,32.43233215,19858153.192167643,0.0,signal
2024-05-15,SELL,SH600866,2883600,6.38,18397368.0,0.47244094488188004,rebalance
2024-05-15,SELL,SH603739,835300,16.839999999999996,14066451.999999996,-20.151730678046476,rebalance
2024-05-15,SELL,SZ300040,2750900,5.3805954,14801479.88586,-8.033370415599062,rebalance
2024-05-15,SELL,SZ300215,3213800,5.2780000000000005,16962436.400000002,5.391373801916943,rebalance
2024-05-15,SELL,SH600789,1759300,9.478,16674645.4,3.6073458679492854,rebalance
2024-05-15,SELL,SH600682,1611200,7.223999999999999,11639308.799999999,0.27762354247640175,rebalance
2024-05-15,SELL,SZ300901,2081300,8.66,18024058.0,-9.129066107030425,rebalance
2024-05-15,SELL,SZ301012,1009700,20.122857142857143,20318048.85714286,2.4361864591666116,rebalance
2024-05-15,SELL,SZ300813,757900,21.659999999999993,16416113.999999994,-17.233473442873525,rebalance
2024-05-15,SELL,SZ301016,2685800,7.1927001569858735,19318154.08163266,-2.6040282723069463,rebalance
2024-05-15,SELL,SZ300412,611500,29.06593818,17773821.19707,-10.379746835443038,rebalance
2024-05-15,BUY,SZ300641,869400,21.48,18698989.1256,0.0,signal
2024-05-15,BUY,SZ300175,1804400,10.35,18699818.201999996,0.0,signal
2024-05-15,BUY,SH600505,1434000,13.023,18699259.4766,0.0,signal
2024-05-15,BUY,SH600101,2067800,9.031538461538464,18699693.27056923,0.0,signal
2024-05-15,BUY,SZ300836,776500,24.049655172413793,18698834.1657931,0.0,signal
2024-05-15,BUY,SZ300459,4095600,4.56,18700214.716799997,0.0,signal
2024-05-15,BUY,BJ920058,1044300,17.8823337,18698797.960317783,0.0,signal
2024-05-15,BUY,SZ300670,3253600,5.74,18699942.363199998,0.0,signal
2024-05-15,BUY,SZ301538,330000,56.59329446064141,18700065.69533528,0.0,signal
2024-05-15,BUY,SZ300069,1664600,10.84,18067721.543199997,0.0,signal
2024-05-16,SELL,SH600505,1434000,11.642999999999999,16696061.999999998,-10.596636719649855,rebalance
2024-05-16,SELL,SH600101,2067800,8.616153846153848,17816482.923076928,-4.59926752406099,rebalance
2024-05-16,SELL,SZ300836,776500,26.332413793103452,20447119.31034483,9.491855930259252,rebalance
2024-05-16,SELL,SZ300459,4095600,4.33,17733948.0,-5.043859649122795,rebalance
2024-05-16,SELL,BJ920058,1044300,18.752333699999998,19583062.082909998,4.865136813770543,rebalance
2024-05-16,SELL,SZ300670,3253600,5.42,17634512.0,-5.574912891986072,rebalance
2024-05-16,SELL,SZ301538,330000,63.73979591836737,21034132.653061233,12.62782371274762,rebalance
2024-05-16,BUY,SZ300819,1271800,15.445,19668486.836299997,0.0,signal
2024-05-16,BUY,SZ002067,6226100,3.1550000000000002,19668881.84915,0.0,signal
2024-05-16,BUY,SH603823,1562700,12.569999999999999,19668675.080699995,0.0,signal
2024-05-16,BUY,SZ300644,946200,20.76,19668648.045599997,0.0,signal
2024-05-16,BUY,SZ002246,1935300,10.15,19668831.283499997,0.0,signal
2024-05-16,BUY,SZ002339,2814200,6.980000000000001,19668652.0508,0.0,signal
2024-05-17,SELL,SZ300069,1664600,12.23,20358058.0,12.822878228782297,rebalance
2024-05-17,SELL,SZ300819,1271800,14.565,18523767.0,-5.697636775655557,rebalance
2024-05-17,SELL,SZ002067,6226100,3.0850000000000004,19207518.500000004,-2.2187004754358086,rebalance
2024-05-17,SELL,SZ300644,946200,25.31,23948322.0,21.91714836223506,rebalance
2024-05-17,SELL,SZ002246,1935300,10.48,20281944.0,3.25123152709359,rebalance
2024-05-17,SELL,SZ002339,2814200,7.2200000000000015,20318524.000000004,3.4383954154727725,rebalance
2024-05-17,BUY,SZ301538,317700,63.62682215743442,20240519.913236156,0.0,signal
2024-05-17,BUY,SH688183,1800300,11.23,20243651.579699997,0.0,signal
2024-05-17,BUY,SH600889,2732200,7.4,20244563.764,0.0,signal
2024-05-17,BUY,SZ300779,528000,38.29081632653061,20243833.83673469,0.0,signal
2024-05-17,BUY,SZ300043,6877000,2.9400000000000004,20244663.894,0.0,signal
2024-05-17,BUY,SZ300268,2284500,8.85,20244108.172499996,0.0,signal
2024-05-17,BUY,SZ300563,496400,27.8,13817859.895999998,0.0,signal
2024-05-20,SELL,SH603823,1562700,14.579999999999998,22784165.999999996,15.990453460620536,rebalance
2024-05-20,SELL,SZ301538,317700,70.15014577259478,22286701.311953362,10.252474340175976,rebalance
2024-05-20,SELL,SH688183,1800300,14.15,25474245.0,26.001780943900265,rebalance
2024-05-20,SELL,SZ300779,528000,36.37755102040816,19207346.93877551,-4.996668887408395,rebalance
2024-05-20,SELL,SZ300043,6877000,2.6700000000000004,18361590.000000004,-9.183673469387754,rebalance
2024-05-20,SELL,SZ300268,2284500,8.77,20035065.0,-0.9039548022598876,rebalance
2024-05-20,BUY,SZ300155,3964600,5.19,20603023.156199995,0.0,signal
2024-05-20,BUY,SZ300776,365000,56.37,20601797.564999998,0.0,signal
2024-05-20,BUY,SZ300843,626300,32.851715199999994,20601776.76775868,0.0,signal
2024-05-20,BUY,SH600266,4434600,4.640000000000001,20603293.5072,0.0,signal
2024-05-20,BUY,SZ300737,1851400,11.11359156,20602451.828622438,0.0,signal
2024-05-20,BUY,SZ300917,567100,36.28,20601134.704399996,0.0,signal
2024-05-20,BUY,SZ300732,501700,8.86,4450840.580599999,0.0,signal
2024-05-21,SELL,SZ300175,1804400,13.15,23727860.0,27.053140096618367,rebalance
2024-05-21,SELL,SH600889,2732200,7.5,20491500.0,1.3513513513513375,rebalance
2024-05-21,SELL,SZ300563,496400,30.94,15358616.0,11.294964028776988,rebalance
2024-05-21,SELL,SZ300155,3964600,4.53,17959638.0,-12.71676300578035,rebalance
2024-05-21,SELL,SZ300776,365000,56.269999999999996,20538550.0,-0.17739932588256568,rebalance
2024-05-21,SELL,SZ300917,567100,46.230000000000004,26217033.000000004,27.425578831312023,rebalance
2024-05-21,SELL,SZ300732,501700,8.9,4465130.0,0.4514672686230403,rebalance
2024-05-21,BUY,SZ300162,3001400,7.14,21457854.994799998,0.0,signal
2024-05-21,BUY,SZ300159,8408400,2.548636479483476,21457813.915555175,0.0,signal
2024-05-21,BUY,SH688183,1545000,13.87,21457007.894999996,0.0,signal
2024-05-21,BUY,SZ301596,425700,50.336734693877546,21456204.811530605,0.0,signal
2024-05-21,BUY,SZ300836,735400,29.13931034482759,21456906.591062065,0.0,signal
2024-05-21,BUY,SZ300697,2331600,9.063076923076922,21158941.06504615,0.0,signal
2024-05-22,SELL,SZ300641,869400,25.39,22074066.0,18.202979515828677,hold_end
2024-05-22,SELL,SZ300843,626300,39.69171519999999,24858921.229759995,20.820830688316683,rebalance
2024-05-22,SELL,SH600266,4434600,5.1000000000000005,22616460.000000004,9.913793103448265,rebalance
2024-05-22,SELL,SZ300737,1851400,11.77380492,21798022.428888,5.940594059405946,rebalance
2024-05-22,SELL,SZ300159,8408400,2.5401410245518647,21358521.7908419,-0.33333333333332993,rebalance
2024-05-22,SELL,SH688183,1545000,14.28,22062600.0,2.956020187454933,rebalance
2024-05-22,SELL,SZ301596,425700,68.5204081632653,29169137.75510204,36.12406243665114,rebalance
2024-05-22,SELL,SZ300836,735400,27.277241379310347,20059683.31034483,-6.390230048281742,rebalance
2024-05-22,SELL,SZ300697,2331600,8.924615384615384,20808633.23076923,-1.5277542013240497,rebalance
2024-05-22,BUY,SZ300917,503400,47.13,23756084.8146,0.0,signal
2024-05-22,BUY,SZ300641,933100,25.43,23759580.3529,0.0,signal
2024-05-22,BUY,SH600889,3515300,6.75,23759121.757499997,0.0,signal
2024-05-22,BUY,SZ300057,4435200,5.3500000000000005,23759166.816,0.0,signal
2024-05-22,BUY,SH688559,580100,40.9,23756933.916999996,0.0,signal
2024-05-22,BUY,SZ000560,6636100,3.5757,23759550.083600998,0.0,signal
2024-05-22,BUY,SZ300680,452000,52.4953534,23758746.006457835,0.0,signal
2024-05-22,BUY,SZ300752,2140300,11.086371571428572,23759007.683725197,0.0,signal
2024-05-22,BUY,SZ300956,1251500,11.594444444444447,14529310.803611113,0.0,signal
2024-05-23,SELL,SZ300641,933100,26.48,24708488.0,4.1289815178922495,rebalance
2024-05-23,SELL,SH600889,3515300,6.5,22849450.0,-3.703703703703709,rebalance
2024-05-23,SELL,SZ300057,4435200,5.630000000000001,24970176.000000004,5.23364485981308,rebalance
2024-05-23,SELL,SH688559,580100,43.11,25008111.0,5.403422982885098,rebalance
2024-05-23,SELL,SZ000560,6636100,3.6856999999999998,24458673.77,3.0763207204183685,rebalance
2024-05-23,SELL,SZ300752,2140300,11.036371571428573,23621146.074328575,-0.45100418723883484,rebalance
2024-05-23,BUY,SZ300843,643400,38.091715199999996,24540070.232107576,0.0,signal
2024-05-23,BUY,SH688602,1917300,12.783999999999999,24542627.192159995,0.0,signal
2024-05-23,BUY,SH600360,8134200,3.0134000000000003,24543463.357764,0.0,signal
2024-05-23,BUY,SZ301596,354300,69.18367346938776,24543640.818367343,0.0,signal
2024-05-23,BUY,SZ300947,1354200,18.1,24542884.326,0.0,signal
2024-05-23,BUY,SZ301017,1626300,13.905,22643099.31195,0.0,signal
2024-05-24,SELL,SZ300162,3001400,9.07,27222698.0,27.030812324929986,rebalance
2024-05-24,SELL,SZ300917,503400,44.81,22557354.0,-4.922554636112874,rebalance
2024-05-24,SELL,SZ300680,452000,54.305538,24546103.176,3.4482758620689724,rebalance
2024-05-24,SELL,SZ300843,643400,34.951715199999995,22487933.559679996,-8.243262303924826,rebalance
2024-05-24,SELL,SH600360,8134200,3.1834000000000002,25894412.28,5.641468109112635,rebalance
2024-05-24,SELL,SZ301596,354300,64.8469387755102,22975270.408163264,-6.2684365781711,rebalance
2024-05-24,SELL,SZ301017,1626300,14.325,23296747.5,3.0204962243797207,rebalance
2024-05-24,BUY,BJ920223,7249000,3.3,23952798.209999997,0.0,signal
2024-05-24,BUY,BJ920693,804100,29.747999999999998,23951463.276839994,0.0,signal
2024-05-24,BUY,BJ920751,2804400,8.529999999999998,23952629.99159999,0.0,signal
2024-05-24,BUY,SZ001267,3841600,6.227000000000001,23952741.33616,0.0,signal
2024-05-24,BUY,SZ300155,4271700,5.6,23952617.975999996,0.0,signal
2024-05-24,BUY,SH688020,593700,40.2863,23949069.679202996,0.0,signal
2024-05-24,BUY,SZ300410,3388300,7.06,23952495.817399997,0.0,signal
2024-05-27,SELL,SH688602,1917300,10.213999999999999,19583302.199999996,-20.103254067584487,rebalance
2024-05-27,SELL,SZ300947,1354200,21.12,28600704.0,16.68508287292818,rebalance
2024-05-27,SELL,BJ920223,7249000,3.06,22181940.0,-7.2727272727272645,rebalance
2024-05-27,SELL,BJ920751,2804400,7.969999999999999,22351067.999999996,-6.565064478311832,rebalance
2024-05-27,SELL,SZ001267,3841600,5.727000000000001,22000843.200000003,-8.029548739360848,rebalance
2024-05-27,SELL,SZ300155,4271700,5.52,23579784.0,-1.4285714285714346,rebalance
2024-05-27,SELL,SH688020,593700,33.4163,19839257.31,-17.052943556494384,rebalance
2024-05-27,BUY,SZ301389,1081100,21.012999999999998,22746686.600589994,0.0,signal
2024-05-27,BUY,BJ920046,3210800,7.0757142857142865,22748237.743028574,0.0,signal
2024-05-27,BUY,SZ000620,9124100,2.49,22748543.7117,0.0,signal
2024-05-27,BUY,SZ300641,783900,28.98,22746954.648599997,0.0,signal
2024-05-27,BUY,SZ300106,2883100,7.88,22748362.476399995,0.0,signal
2024-05-27,BUY,SZ300731,1873100,12.128571428571432,22747560.57814286,0.0,signal
2024-05-27,BUY,SZ000702,3001800,7.5,22542767.549999997,0.0,signal
