rank,instrument,composite_score,momentum_5d,reversal_5d,momentum_10d,momentum_20d,volatility_20d,score_momentum_5d,score_reversal_5d,score_momentum_10d,score_momentum_20d,score_volatility_20d
1864,SZ300599,0.009575403073323885,0.5217959834258813,-0.5217959834258813,0.10449134257589474,0.04973839842603507,-0.10635272563531038,0.10435919668517626,-0.10435919668517626,0.02089826851517895,0.009947679685207015,-0.021270545127062078
1865,SZ002691,0.009500886827077615,0.11132583376639422,-0.11132583376639422,-0.2279868659485282,0.451342387448591,-0.17585108736467475,0.022265166753278845,-0.022265166753278845,-0.045597373189705644,0.09026847748971821,-0.03517021747293495
1866,SZ300348,0.009341329609190145,-0.054905324506945935,0.054905324506945935,-0.2507280805307045,0.4889872948611063,-0.19155256628445105,-0.010981064901389188,0.010981064901389188,-0.050145616106140906,0.09779745897222127,-0.038310513256890215
1867,SZ300182,0.00924958451683886,-0.045928922466033306,0.045928922466033306,-0.16634023221780456,0.21951879044496525,-0.006930635642966385,-0.009185784493206662,0.009185784493206662,-0.03326804644356091,0.04390375808899305,-0.001386127128593277
1868,SH600787,0.009118808723671615,0.20814889801403272,-0.20814889801403272,0.36708319116956944,0.13205095690484933,-0.4535401044560607,0.041629779602806546,-0.041629779602806546,0.0734166382339139,0.026410191380969866,-0.09070802089121215
1869,SZ002238,0.009076457222804361,-0.10739384407147708,0.10739384407147708,-0.12470885942979439,0.36621838718100164,-0.19612724163718545,-0.021478768814295418,0.021478768814295418,-0.024941771885958877,0.07324367743620033,-0.039225448327437094
1870,SH688051,0.009036471431182346,0.06898429451704739,-0.06898429451704739,-0.008233397634981895,0.03420258440851115,0.01921317038238247,0.01379685890340948,-0.01379685890340948,-0.0016466795269963791,0.00684051688170223,0.0038426340764764946
1871,SH600278,0.00890975793400458,0.03268793200993287,-0.03268793200993287,0.059775298067967435,0.2852250632721316,-0.30045157167007613,0.006537586401986574,-0.006537586401986574,0.011955059613593487,0.057045012654426325,-0.06009031433401523
1872,SH600681,0.008800147326844157,0.05238405226777066,-0.05238405226777066,0.20090425037961981,0.2153318984245897,-0.37223541216998873,0.010476810453554133,-0.010476810453554133,0.040180850075923966,0.043066379684917944,-0.07444708243399775
1873,SH603005,0.00852588990745233,0.35239582705192396,-0.35239582705192396,0.4762750590366636,-0.30063082733922636,-0.13301478216017562,0.07047916541038479,-0.07047916541038479,0.09525501180733273,-0.06012616546784527,-0.026602956432035127
1874,SH688701,0.008464204124570305,-0.05969861225616379,0.05969861225616379,-0.33923928149659377,0.5321473232421651,-0.15058702112271974,-0.01193972245123276,0.01193972245123276,-0.06784785629931876,0.10642946464843302,-0.03011740422454395
1875,SZ002819,0.008449125705458166,0.012741416786236031,-0.012741416786236031,0.25303212618425014,0.0997844339811536,-0.3105709316381129,0.0025482833572472064,-0.0025482833572472064,0.05060642523685003,0.01995688679623072,-0.062114186327622584
1876,SZ000545,0.008411476244826258,-0.002359251741135629,0.002359251741135629,0.440116387102126,-0.642496724518739,0.24443771864074418,-0.00047185034822712585,0.00047185034822712585,0.0880232774204252,-0.1284993449037478,0.04888754372814884
1877,SH600592,0.008262770754702775,-0.2323840902611933,0.2323840902611933,0.06337727858466417,0.3229154483993885,-0.34497887321053883,-0.04647681805223866,0.04647681805223866,0.012675455716932835,0.0645830896798777,-0.06899577464210777
1878,SZ000032,0.0082184682119249,0.567319728979985,-0.567319728979985,0.2633115621024158,0.07598631917172612,-0.2982055402145174,0.113463945795997,-0.113463945795997,0.052662312420483165,0.015197263834345224,-0.059641108042903485
1879,SH603619,0.008154280210141097,-0.47885142359071514,0.47885142359071514,-0.06586389513118288,0.0046518799079100686,0.10198341627397829,-0.09577028471814303,0.09577028471814303,-0.013172779026236576,0.0009303759815820138,0.02039668325479566
1880,SZ300332,0.00814010257428053,0.03999305815904399,-0.03999305815904399,0.04699789420138767,0.2736285574884077,-0.2799259388183927,0.007998611631808799,-0.007998611631808799,0.009399578840277534,0.054725711497681545,-0.05598518776367855
1881,SH600279,0.008074297747767661,0.0975875939402977,-0.0975875939402977,0.28695268157633697,0.21165204286906547,-0.45823323570656405,0.019517518788059542,-0.019517518788059542,0.057390536315267394,0.042330408573813094,-0.09164664714131282
1882,SZ002568,0.008044440137986185,0.25282237325854584,-0.25282237325854584,0.44475566639992187,-0.09741556279319996,-0.30711790291679103,0.05056447465170917,-0.05056447465170917,0.08895113327998438,-0.019483112558639992,-0.06142358058335821
1883,SH601318,0.007954671270102659,0.14217281639418794,-0.14217281639418794,0.041003851615205505,0.36068979350920694,-0.3619202887738992,0.028434563278837588,-0.028434563278837588,0.008200770323041102,0.07213795870184139,-0.07238405775477984
1884,SZ002253,0.007896034406900232,0.030760963983208947,-0.030760963983208947,0.05933725687709012,0.3444420339219143,-0.3642991187645032,0.00615219279664179,-0.00615219279664179,0.011867451375418024,0.06888840678438286,-0.07285982375290065
1885,SZ002363,0.007857831104173485,0.17002509764867263,-0.17002509764867263,0.022770405464966652,0.4246889802664343,-0.4081702302105336,0.034005019529734525,-0.034005019529734525,0.004554081092993331,0.08493779605328687,-0.08163404604210672
1886,SH603529,0.0077918018898815306,0.22679133996853387,-0.22679133996853387,0.1866529627380172,0.18709625257492893,-0.3347902058635384,0.04535826799370678,-0.04535826799370678,0.037330592547603444,0.037419250514985784,-0.06695804117270769
1887,SH600883,0.007769917800536923,-0.27608766809789004,0.27608766809789004,0.05165548898322388,0.1891195590480883,-0.20192545902862757,-0.05521753361957801,0.05521753361957801,0.010331097796644775,0.037823911809617666,-0.04038509180572552
1888,SZ300323,0.007582629010895937,0.35181059619174593,-0.35181059619174593,0.18014706003222458,-0.2891373797309372,0.14690346475319235,0.07036211923834919,-0.07036211923834919,0.03602941200644492,-0.05782747594618745,0.02938069295063847
1889,SH603095,0.007552567323118042,0.05426436290667682,-0.05426436290667682,-0.32009278874130204,0.08498208543668186,0.2728735399202104,0.010852872581335365,-0.010852872581335365,-0.06401855774826042,0.01699641708733637,0.054574707984042084
1890,SZ000877,0.007501152217028378,0.12794469186975171,-0.12794469186975171,0.26439720800019045,0.1883700758640365,-0.41526152277908507,0.025588938373950345,-0.025588938373950345,0.052879441600038095,0.0376740151728073,-0.08305230455581702
1891,SH600970,0.0073878040535082234,0.2640957519240909,-0.2640957519240909,0.3986227770240767,0.10675699362229729,-0.4684407503788329,0.052819150384818186,-0.052819150384818186,0.07972455540481535,0.02135139872445946,-0.09368815007576659
1892,SH603092,0.007287462744816102,0.6916501367993076,-0.6916501367993076,0.4864624695928877,-0.4731227070236012,0.023097551154794053,0.13833002735986152,-0.13833002735986152,0.09729249391857754,-0.09462454140472025,0.0046195102309588105
1893,SH601018,0.007224412115637763,0.24148451377351338,-0.24148451377351338,0.3454915150351365,0.2342739277590677,-0.5436433822160154,0.04829690275470268,-0.04829690275470268,0.0690983030070273,0.04685478555181354,-0.10872867644320308
1894,SZ301028,0.00709798860451006,0.16716167977502927,-0.16716167977502927,-0.1065181669062317,0.34472519336474144,-0.20271708343595946,0.03343233595500585,-0.03343233595500585,-0.021303633381246342,0.0689450386729483,-0.04054341668719189
1895,SH600262,0.007070074482021592,-0.11600240665719183,0.11600240665719183,-0.06662520993367194,0.3074824712046651,-0.20550688886088522,-0.02320048133143837,0.02320048133143837,-0.013325041986734388,0.06149649424093302,-0.041101377772177046
1896,SZ002140,0.0070311302096424805,0.23106820489088037,-0.23106820489088037,0.20947793058311345,0.2254618378751868,-0.3997841174100879,0.046213640978176075,-0.046213640978176075,0.041895586116622696,0.045092367575037366,-0.07995682348201759
1897,SH688265,0.006748010357975155,0.42625441776826617,-0.42625441776826617,0.020179047206437106,-0.21299422849258182,0.22655523307602046,0.08525088355365323,-0.08525088355365323,0.004035809441287421,-0.042598845698516366,0.0453110466152041
1898,SZ000810,0.006722723910235304,0.47965141081552376,-0.47965141081552376,0.013076256208961242,0.2305792656621431,-0.21004190231992784,0.09593028216310476,-0.09593028216310476,0.0026152512417922484,0.04611585313242862,-0.04200838046398557
1899,SH603917,0.006704184170586193,-0.01976163317082221,0.01976163317082221,-0.12437754090263699,0.373844097436362,-0.21594563568079403,-0.003952326634164442,0.003952326634164442,-0.0248755081805274,0.0747688194872724,-0.04318912713615881
1900,SZ002510,0.006679873921002333,0.2492667724483093,-0.2492667724483093,0.039451096239374345,0.2948332553890689,-0.3008849820234316,0.04985335448966186,-0.04985335448966186,0.007890219247874869,0.058966651077813785,-0.06017699640468632
1901,SH603928,0.006383296847484177,0.6860167371028926,-0.6860167371028926,0.5192270514232926,-0.19752462309134877,-0.289785944094523,0.13720334742057852,-0.13720334742057852,0.10384541028465853,-0.03950492461826976,-0.057957188818904604
1902,SH600303,0.006070404096265081,-0.0831600362513589,0.0831600362513589,-0.12266985672309118,0.2972682505421799,-0.14424637333776333,-0.01663200725027178,0.01663200725027178,-0.02453397134461824,0.059453650108435986,-0.028849274667552667
1903,SZ002124,0.006001687537469271,-0.5222956551133997,0.5222956551133997,0.17548185245627893,-0.21874891678382866,0.07327550201489609,-0.10445913102267995,0.10445913102267995,0.03509637049125579,-0.043749783356765735,0.014655100402979218
1904,SH600038,0.005855397505181062,0.04098341972241347,-0.04098341972241347,0.10142350781740841,0.31877704365163423,-0.3909235639431373,0.008196683944482695,-0.008196683944482695,0.020284701563481684,0.06375540873032685,-0.07818471278862747
1905,SZ300065,0.0058481758535166295,0.07949274942286502,-0.07949274942286502,0.2617802464237952,0.02970074805963627,-0.26224011521584834,0.015898549884573007,-0.015898549884573007,0.052356049284759044,0.005940149611927254,-0.05244802304316967
1906,SZ002481,0.005723803248150937,-0.1594054398044274,0.1594054398044274,0.18496297769031197,0.034949380827004065,-0.19129334227656136,-0.03188108796088548,0.03188108796088548,0.036992595538062396,0.006989876165400814,-0.03825866845531228
1907,SZ300809,0.0057105654211420664,0.2566159783395731,-0.2566159783395731,0.16817772869573358,0.12990611877276526,-0.26953102036278853,0.05132319566791463,-0.05132319566791463,0.03363554573914672,0.025981223754553053,-0.05390620407255771
1908,SH600775,0.005684125542203947,0.1612280977523371,-0.1612280977523371,0.11285024291667446,0.34149267294746916,-0.4259222881531239,0.03224561955046742,-0.03224561955046742,0.022570048583334893,0.06829853458949384,-0.08518445763062478
1909,SZ002622,0.005394021455848956,-0.09673874533912165,0.09673874533912165,-0.1610402781900494,0.23068997326375698,-0.0426795877944628,-0.01934774906782433,0.01934774906782433,-0.03220805563800988,0.046137994652751396,-0.00853591755889256
1910,SZ002566,0.0053453249908378755,-0.10528108896605563,0.10528108896605563,0.0680793251281384,0.08637532050152515,-0.12772802067547417,-0.021056217793211127,0.021056217793211127,0.01361586502562768,0.01727506410030503,-0.025545604135094838
1911,SZ000825,0.005326796141052484,0.0695891205117268,-0.0695891205117268,0.1590135298610427,0.23647733706453744,-0.3688568862203178,0.013917824102345362,-0.013917824102345362,0.03180270597220854,0.047295467412907494,-0.07377137724406356
1912,SH688311,0.005282062731569864,0.1530416769218446,-0.1530416769218446,0.2008866673702824,0.16594436333730087,-0.3404207170497339,0.03060833538436892,-0.03060833538436892,0.040177333474056484,0.03318887266746017,-0.06808414340994678
1913,SZ300377,0.005247956794465087,-0.0849602782054988,0.0849602782054988,-0.3046457699952375,0.3072731996546576,0.023612354312905332,-0.01699205564109976,0.01699205564109976,-0.060929153999047504,0.061454639930931525,0.004722470862581067
1914,SZ300770,0.005095474530680946,0.21126510260141804,-0.21126510260141804,0.1952979146519034,0.16836603826039068,-0.33818658025888937,0.04225302052028361,-0.04225302052028361,0.039059582930380685,0.03367320765207814,-0.06763731605177788
1915,SH600862,0.0050569705511001595,-0.09257794094636589,0.09257794094636589,0.2114104764837028,0.24793338370336196,-0.434059007431564,-0.018515588189273176,0.018515588189273176,0.04228209529674057,0.049586676740672395,-0.0868118014863128
1916,SH688152,0.004951385933774033,0.24846149066195813,-0.24846149066195813,-0.18672799219420194,-0.5275128685226691,0.7389977903857411,0.04969229813239163,-0.04969229813239163,-0.03734559843884039,-0.10550257370453382,0.14779955807714823
1917,SH688767,0.004915147852175193,0.2220511480298759,-0.2220511480298759,0.10616786757154041,-0.3022477851457707,0.22065565683510627,0.04441022960597518,-0.04441022960597518,0.021233573514308084,-0.060449557029154145,0.04413113136702126
1918,SZ000898,0.004779352102241244,0.07660608952102563,-0.07660608952102563,0.19719758046974872,0.20851389193846662,-0.38181471189700905,0.015321217904205126,-0.015321217904205126,0.039439516093949745,0.041702778387693325,-0.07636294237940182
1919,SZ300109,0.00477405818209789,-0.08906718716153444,0.08906718716153444,-0.28202716237468595,-0.2555349040404346,0.56143235732561,-0.01781343743230689,0.01781343743230689,-0.05640543247493719,-0.05110698080808693,0.11228647146512201
1920,SH600577,0.004718379961153998,0.10893668042162889,-0.10893668042162889,0.039861744254235845,0.08923179769617251,-0.10550164214463836,0.02178733608432578,-0.02178733608432578,0.00797234885084717,0.017846359539234503,-0.021100328428927673
1921,SH600930,0.004621506126723074,0.3926151637751803,-0.3926151637751803,0.453102280164117,0.16202117050482753,-0.5920159200353292,0.07852303275503607,-0.07852303275503607,0.09062045603282341,0.03240423410096551,-0.11840318400706584
1922,SH600834,0.004583207479546228,0.12362533830675841,-0.12362533830675841,0.12512447878832647,0.21123205935457556,-0.31344050074517094,0.024725067661351685,-0.024725067661351685,0.025024895757665297,0.042246411870915115,-0.06268810014903418
1923,SH688166,0.004417939527876811,-0.1053157825408397,0.1053157825408397,0.3630753770514799,-0.44918680266026956,0.10820112324817376,-0.02106315650816794,0.02106315650816794,0.07261507541029598,-0.08983736053205392,0.021640224649634752
1924,SH600720,0.004279159581679279,0.12343715377759885,-0.12343715377759885,0.21954183373365796,0.18681668306405871,-0.38496271888932027,0.02468743075551977,-0.02468743075551977,0.0439083667467316,0.03736333661281174,-0.07699254377786406
1925,SZ300792,0.004272203177180758,-0.2811299900853231,0.2811299900853231,-0.40976513431027933,0.20225134961708086,0.22887480057910226,-0.05622599801706462,0.05622599801706462,-0.08195302686205587,0.040450269923416174,0.045774960115820454
1926,SH601969,0.00419541969257195,0.002890106177525399,-0.002890106177525399,0.17457921841237378,0.17173577653981195,-0.32533789648932593,0.0005780212355050798,-0.0005780212355050798,0.03491584368247476,0.03434715530796239,-0.06506757929786519
1927,SH605369,0.004106198748398612,0.38700390156370607,-0.38700390156370607,0.43238094859061915,-0.1990495304862977,-0.21280042436232838,0.07740078031274122,-0.07740078031274122,0.08647618971812383,-0.03980990609725954,-0.04256008487246568
1928,SZ300481,0.0039414077889129845,0.6231892335661167,-0.6231892335661167,0.3711451839360061,0.08986797077065886,-0.4413061157621,0.12463784671322334,-0.12463784671322334,0.07422903678720122,0.017973594154131772,-0.08826122315242
1929,SH605111,0.0038557470974392716,0.7536558055156506,-0.7536558055156506,0.4597514368903404,-0.3302792159551549,-0.1101934854479892,0.15073116110313012,-0.15073116110313012,0.0919502873780681,-0.06605584319103099,-0.02203869708959784
1930,SZ300459,0.003835199044813692,0.09889360729972783,-0.09889360729972783,-0.08311746640608773,0.3058219136934546,-0.20352845206329834,0.019778721459945567,-0.019778721459945567,-0.01662349328121755,0.06116438273869092,-0.04070569041265967
1931,SH601398,0.0037522490970478967,0.47993863043075635,-0.47993863043075635,0.2063008224717172,0.29836453660050105,-0.4859041135869788,0.09598772608615128,-0.09598772608615128,0.04126016449434344,0.059672907320100214,-0.09718082271739577
1932,SH601908,0.0037336645564550047,0.42483349567959916,-0.42483349567959916,0.3765329918336432,0.13370825673999215,-0.49157292579136036,0.08496669913591984,-0.08496669913591984,0.07530659836672865,0.02674165134799843,-0.09831458515827207
1933,SZ300420,0.00365481682446496,-0.1150821326682945,0.1150821326682945,-0.5698483929316455,0.1692207479778177,0.41890172907615253,-0.0230164265336589,0.0230164265336589,-0.1139696785863291,0.03384414959556354,0.08378034581523051
1934,SH688433,0.003651362588761392,-0.3538555148907299,0.3538555148907299,-1.1929274191452872,0.31293959657446674,0.8982446355146274,-0.07077110297814598,0.07077110297814598,-0.23858548382905745,0.06258791931489335,0.1796489271029255
1935,SH688093,0.0036431685629004923,0.5938178261640802,-0.5938178261640802,0.52369242602213,-0.6830504476542184,0.17757386444659093,0.11876356523281605,-0.11876356523281605,0.104738485204426,-0.1366100895308437,0.03551477288931819
1936,SZ002223,0.0035385869074140153,0.430461640405368,-0.430461640405368,0.2867860618048916,0.15285522992696565,-0.4219483571947872,0.0860923280810736,-0.0860923280810736,0.05735721236097832,0.030571045985393133,-0.08438967143895744
1937,SZ000758,0.003462292983710716,-0.029420596873550267,0.029420596873550267,0.048498427129507166,0.2196740030274563,-0.2508609652384099,-0.005884119374710054,0.005884119374710054,0.009699685425901433,0.043934800605491264,-0.05017219304768198
1938,SZ000411,0.0034070375230021988,0.1961619204555472,-0.1961619204555472,0.20211230655056395,0.15914974158923137,-0.3442268605247843,0.03923238409110944,-0.03923238409110944,0.04042246131011279,0.031829948317846274,-0.06884537210495686
1939,SH603855,0.003354430168652653,0.12289668692997165,-0.12289668692997165,0.22541609978360672,0.28491713693692916,-0.4935610858772726,0.02457933738599433,-0.02457933738599433,0.04508321995672135,0.056983427387385835,-0.09871221717545453
1940,SH600655,0.003345926248569886,0.15640853395938914,-0.15640853395938914,0.40095619504473806,0.008672176690434482,-0.3928987404923231,0.03128170679187783,-0.03128170679187783,0.08019123900894762,0.0017344353380868965,-0.07857974809846463
1941,SH600475,0.00323967553709964,0.014999691084511917,-0.014999691084511917,0.13474173142219348,0.06678405086306548,-0.18532740459976077,0.002999938216902384,-0.002999938216902384,0.026948346284438696,0.013356810172613096,-0.037065480919952154
1942,SZ002626,0.0030685782111876947,0.048628927899426265,-0.048628927899426265,0.1444869256255708,0.09280053790556399,-0.22194457247519633,0.009725785579885253,-0.009725785579885253,0.028897385125114163,0.0185601075811128,-0.04438891449503927
1943,SH603259,0.003059113583075944,0.5111010261523343,-0.5111010261523343,0.4041207741958518,-0.1744876768331514,-0.2143375294473207,0.10222020523046688,-0.10222020523046688,0.08082415483917037,-0.03489753536663028,-0.04286750588946414
1944,SH600021,0.003044137173752029,0.2989331413019664,-0.2989331413019664,0.4071359204855848,0.003841447256629826,-0.3957566818734545,0.059786628260393285,-0.059786628260393285,0.08142718409711697,0.0007682894513259652,-0.0791513363746909
1945,SH600611,0.002911645617425636,-0.147836750378206,0.147836750378206,-0.03816696827021977,-0.08744919903865352,0.1401743953960015,-0.029567350075641204,0.029567350075641204,-0.007633393654043955,-0.017489839807730705,0.028034879079200298
1946,SZ300180,0.002831919620638082,-0.16010414328620534,0.16010414328620534,-0.40531938946101753,0.39896740867109654,0.02051157889311142,-0.03202082865724107,0.03202082865724107,-0.08106387789220351,0.07979348173421931,0.004102315778622284
1947,SZ002879,0.0027652642503014357,0.13458650494481375,-0.13458650494481375,0.13943981671251282,0.3112202181408718,-0.43683371360187745,0.02691730098896275,-0.02691730098896275,0.027887963342502566,0.062244043628174366,-0.08736674272037549
1948,SZ002299,0.002667389555459816,-0.08332190967478853,0.08332190967478853,0.27677864247564193,0.030501761143163136,-0.293943455841506,-0.016664381934957707,0.016664381934957707,0.05535572849512839,0.0061003522286326274,-0.0587886911683012
1949,SH603993,0.002657430173697097,-0.11605363476050201,0.11605363476050201,0.11555259869414296,0.04449761000571375,-0.14676305783137122,-0.023210726952100403,0.023210726952100403,0.02311051973882859,0.00889952200114275,-0.029352611566274247
1950,SH601099,0.002646920107393272,0.17462441191030584,-0.17462441191030584,0.058530079851204904,0.27585000484976324,-0.32114548416400174,0.03492488238206117,-0.03492488238206117,0.011706015970240981,0.05517000096995265,-0.06422909683280036
1951,SH601136,0.0026212453611159387,-0.20272693410406337,0.20272693410406337,-0.1721136331451535,0.22717434266690975,-0.04195448271617659,-0.04054538682081268,0.04054538682081268,-0.034422726629030696,0.04543486853338195,-0.008390896543235318
1952,SZ002189,0.002558052318053436,0.19353381709796297,-0.19353381709796297,-0.18724821631816585,0.4850434214924411,-0.28500494358400813,0.038706763419592595,-0.038706763419592595,-0.03744964326363317,0.09700868429848823,-0.05700098871680163
1953,SH601009,0.0025555840068612196,0.30177596856964545,-0.30177596856964545,0.3280880376705423,0.12953118470651726,-0.44484130234275343,0.06035519371392909,-0.06035519371392909,0.06561760753410846,0.02590623694130345,-0.08896826046855069
1954,SH688459,0.002534001716964107,0.2686100433578118,-0.2686100433578118,0.30358902490983664,0.23279482618807693,-0.5237138425130929,0.05372200867156236,-0.05372200867156236,0.06071780498196733,0.046558965237615386,-0.1047427685026186
1955,SZ002462,0.0024779390628776182,0.20985027547394625,-0.20985027547394625,0.17418627021059216,0.18395946559636756,-0.34575604049257164,0.04197005509478925,-0.04197005509478925,0.03483725404211843,0.036791893119273514,-0.06915120809851433
1956,SZ300546,0.002342208482582646,-0.04347523625894908,0.04347523625894908,-0.5085152752924792,0.3495097337183591,0.17071658398703332,-0.008695047251789816,0.008695047251789816,-0.10170305505849585,0.06990194674367183,0.03414331679740667
1957,SZ000789,0.0023260309357643477,0.008588179702820062,-0.008588179702820062,0.16344286516546255,0.09619202053784065,-0.24800473102448148,0.0017176359405640124,-0.0017176359405640124,0.03268857303309251,0.019238404107568132,-0.0496009462048963
1958,SH603697,0.002287827953417365,-0.14566672292061617,0.14566672292061617,0.24118488725542084,0.08377405916808985,-0.31351980665642387,-0.029133344584123234,0.029133344584123234,0.04823697745108417,0.01675481183361797,-0.06270396133128478
1959,SH688080,0.0021724472799462546,0.16639659367960788,-0.16639659367960788,0.06387384300732474,0.22156125031790766,-0.2745728569255011,0.033279318735921576,-0.033279318735921576,0.012774768601464948,0.04431225006358153,-0.054914571385100225
1960,SH688012,0.0021628823351579896,0.8009618134299471,-0.8009618134299471,0.46088055205110967,-0.2980277357405818,-0.15203840463473797,0.16019236268598944,-0.16019236268598944,0.09217611041022195,-0.05960554714811636,-0.030407680926947595
1961,SZ002367,0.0015655860264986027,0.023024754111217537,-0.023024754111217537,-0.07115747182930829,0.33409087317102626,-0.25510547120922494,0.004604950822243508,-0.004604950822243508,-0.014231494365861658,0.06681817463420525,-0.05102109424184499
1962,SZ002183,0.00147897618446316,0.09697699029173085,-0.09697699029173085,0.14021639487074802,0.1819022247159605,-0.31472373866439274,0.01939539805834617,-0.01939539805834617,0.028043278974149606,0.0363804449431921,-0.06294474773287854
1963,SH600683,0.0014228837417325363,0.03716199330836108,-0.03716199330836108,-0.12967849041099527,-0.18937618260952566,0.3261690917291836,0.007432398661672216,-0.007432398661672216,-0.025935698082199057,-0.03787523652190514,0.06523381834583673
1964,SZ300594,0.0013578677953081653,-0.02624383027104948,0.02624383027104948,0.08357981734206756,0.16460394613375776,-0.2413944244992845,-0.005248766054209896,0.005248766054209896,0.016715963468413513,0.032920789226751554,-0.048278884899856905
1965,SH600460,0.0012541349903625251,0.6274050211777042,-0.6274050211777042,0.3645639065082971,-0.5361150911471485,0.17782185959066396,0.12548100423554084,-0.12548100423554084,0.07291278130165943,-0.1072230182294297,0.035564371918132796
1966,SZ000875,0.0011028009675881634,0.27980159470719956,-0.27980159470719956,0.40787298855159054,0.04973839842603507,-0.45209738213968476,0.055960318941439914,-0.055960318941439914,0.08157459771031811,0.009947679685207015,-0.09041947642793696
1967,SZ000151,0.0009224917479132566,0.13405856311438694,-0.13405856311438694,0.1693503867193137,0.20200828348217617,-0.3667462114619236,0.02681171262287739,-0.02681171262287739,0.03387007734386274,0.04040165669643524,-0.07334924229238472
1968,SH600805,0.0007897876235092027,0.12038709803225842,-0.12038709803225842,0.14450626699431468,0.2970589229716784,-0.43761625184844705,0.024077419606451683,-0.024077419606451683,0.028901253398862937,0.05941178459433569,-0.08752325036968941
1969,SZ300929,0.0007844200235955084,-0.04001853429094624,0.04001853429094624,-0.32030359326088614,0.11567520416400463,0.20855048921485905,-0.008003706858189248,0.008003706858189248,-0.06406071865217723,0.023135040832800928,0.04171009784297181
1970,SZ300698,0.0007685373175192606,0.08138256674990689,-0.08138256674990689,-0.03643708371271879,0.35103595942113563,-0.31075618912082054,0.01627651334998138,-0.01627651334998138,-0.007287416742543758,0.07020719188422712,-0.06215123782416411
1971,SZ300421,0.0007371973258617562,0.14606634340903868,-0.14606634340903868,0.09154496550493689,0.13133519552677125,-0.21919417440239933,0.029213268681807736,-0.029213268681807736,0.018308993100987377,0.026267039105354252,-0.04383883488047987
1972,SH601106,0.0007174561675178937,0.22288208827683373,-0.22288208827683373,0.2562269269506224,0.1966856504754596,-0.4493252965884925,0.04457641765536675,-0.04457641765536675,0.05124538539012448,0.039337130095091925,-0.0898650593176985
1973,SH601577,0.0007105177716101307,0.17944873408357737,-0.17944873408357737,0.19398979822532436,0.2951921783225611,-0.4856293876898348,0.03588974681671547,-0.03588974681671547,0.038797959645064876,0.05903843566451222,-0.09712587753796698
1974,SZ000716,0.00042629209493097453,-0.5502575490578476,0.5502575490578476,-0.16761999598993915,-0.1655648138091792,0.3353162702737732,-0.11005150981156953,0.11005150981156953,-0.03352399919798783,-0.03311296276183584,0.06706325405475465
1975,SZ000975,0.0003634434890409377,0.4837640242438042,-0.4837640242438042,0.26789753454820125,-0.055302254558121995,-0.21077806254487455,0.09675280484876085,-0.09675280484876085,0.05357950690964025,-0.0110604509116244,-0.04215561250897491
1976,SZ000637,0.0003391632912378567,-0.12435289159059658,0.12435289159059658,-0.06664663436855908,0.3537264660562295,-0.2853840152314811,-0.024870578318119316,0.024870578318119316,-0.013329326873711817,0.0707452932112459,-0.057076803046296226
1977,SH600546,0.000223613728857857,-0.14865813784412746,0.14865813784412746,0.14422970588833767,-0.012484101785952656,-0.13062753545809572,-0.029731627568825494,0.029731627568825494,0.028845941177667533,-0.0024968203571905313,-0.026125507091619145
1978,SH603609,0.00017757433629540798,-0.3504502582745765,0.3504502582745765,0.1355593938603893,0.13982126242524814,-0.2744927846041604,-0.0700900516549153,0.0700900516549153,0.02711187877207786,0.02796425248504963,-0.05489855692083208
1979,SH600211,0.00011305281878227103,0.16764575056028863,-0.16764575056028863,0.11746987747039449,-0.11536849591700779,-0.0015361174594753382,0.033529150112057725,-0.033529150112057725,0.0234939754940789,-0.02307369918340156,-0.00030722349189506767
1980,SZ000883,0.00010071805086271646,0.27127639584246527,-0.27127639584246527,0.3196732772035083,0.17654423175826037,-0.49571391870745507,0.054255279168493056,-0.054255279168493056,0.06393465544070166,0.03530884635165207,-0.09914278374149102
1981,SH605028,6.60139790093911e-05,-0.10987800099959716,0.10987800099959716,0.39741606202012775,-0.03147220693724037,-0.3656137851878405,-0.021975600199919433,0.021975600199919433,0.07948321240402556,-0.006294441387448075,-0.0731227570375681
1982,SH603448,0.0,-0.6077413382896248,0.6077413382896248,0.0,0.0,0.0,-0.12154826765792498,0.12154826765792498,0.0,0.0,0.0
1983,SH688058,-6.156376118149343e-05,0.04790148696771171,-0.04790148696771171,-0.13325235493403406,0.3786951829349462,-0.2457506468068196,0.009580297393542343,-0.009580297393542343,-0.026650470986806812,0.07573903658698924,-0.049150129361363926
1984,SH600470,-8.276147492475988e-05,-0.6830774594876643,0.6830774594876643,-0.1929043824772433,-0.02576208624763418,0.2182526613502537,-0.13661549189753286,0.13661549189753286,-0.03858087649544867,-0.005152417249526836,0.043650532270050744
1985,SH600765,-0.00012560444230286238,-0.12417826984514872,0.12417826984514872,0.14357254574462555,0.16930557052828737,-0.31350613848442727,-0.024835653969029745,0.024835653969029745,0.02871450914892511,0.033861114105657474,-0.06270122769688545
1986,SH688291,-0.00015526792241828125,-0.721627576113512,0.721627576113512,-0.09844316145363102,-0.2309881987596772,0.3286550206012168,-0.1443255152227024,0.1443255152227024,-0.019688632290726205,-0.04619763975193544,0.06573100412024337
1987,SH600368,-0.0004366248048314064,-0.0856883449601724,0.0856883449601724,-0.04657547685972108,0.38316693480214314,-0.3387745819665791,-0.01713766899203448,0.01713766899203448,-0.009315095371944216,0.07663338696042864,-0.06775491639331582
